92,107288
91,891744
92,348704
92,399376
93,762032
93,723832
93,764408
93,772744
93,556288
92,950232
93,127072
92,268176
91,530648
91,111176
92,419864
81,41032
90,74704
89,544416
91,652144
92,474904
92,610752
92,181456
92,035032
92,811544
92,150272
91,596192
92,188272
91,852672
91,640728
92,468224
92,123448
93,011768
92,750064
92,64344
92,518176
91,826096
92,124824
92,481992
92,48408
92,525408
93,078624
92,813672
92,698816
92,284808
91,733864
93,190528
92,416872
92,278768
92,307288
92,56632
93,09468
92,726608
92,95512
92,722688
93,096992
92,287056
92,634032
92,452448
92,186408
92,60116
92,66548
92,046144
92,69952
92,668352
92,7834
92,488224
91,110808
91,941112
91,065248
91,749336
89,725544
91,701688
88,55352
91,277432
92,245608
92,151504
90,41832
87,165424
87,133424
86,7028
89,800368
90,316296
90,801584
89,772784
87,623032
88,736424
89,598736
86,270856
86,656456
84,426696
92,30696
92,225712
92,45996
91,196096
93,047328
92,572928
73,743048
90,911
92,685272
92,198264
92,18508
90,789752
90,107872
89,439976
91,67416
91,971032
91,98028
91,453032
92,682272
90,135376
92,204136
92,633904
93,131232
92,449104
92,106056
91,343032
90,3512
91,81384
91,55152
92,099328
92,391432
92,763824
92,503824
92,604136
93,042768
92,945232
93,089112
92,838496
93,025224
92,529984
92,987192
92,747272
92,92308
92,054592
92,676928
92,186104
93,153952
92,246344
92,62052
93,162896
93,071872
92,653344
92,772072
92,983072
92,366824
92,796272
93,04316
90,707744
92,90184
93,084608
92,602744
93,020592
92,715528
92,913056
92,457504
92,10428
91,124768
90,48764
89,682776
88,46208
91,679168
91,88412
90,146
91,852208
93,023048
92,224632
92,74112
92,458728
90,961296
92,470416
92,676256
90,530136
86,040656
85,871248
87,211728
91,339872
92,642272
89,757488
90,753256
89,621968
89,1022
92,253208
90,936168
92,045048
91,485944
93,044968
92,42232
92,995632
92,697784
92,00576
91,67692
90,436376
92,081936
90,75532
92,292912
91,788904
91,890784
92,426424
92,052296
92,559056
92,739712
93,078688
91,989944
91,500768
92,51832
92,2638
92,4934
92,47504
92,811264
92,31388
91,701648
91,605488
92,66144
92,66304
91,53964
90,136
92,934344
92,138264
92,44772
92,464664
92,050008
92,152128
91,538336
93,098368
92,607392
91,76796
92,78656
92,859184
92,790528
91,8192
91,853376
92,791816
92,206416
91,014424
86,054336
91,08928
92,533912
91,754416
85,93296
86,74212
83,471128
86,684656
91,164008
92,789456
92,706736
92,109384
92,375112
92,594632
92,692216
91,24044
92,845648
90,126472
89,500448
84,835048
90,000288
91,253832
88,944304
92,33964
92,127792
92,734912
92,783456
92,456312
93,048312
92,904232
92,251352
92,659136
91,276688
91,991528
92,688464
91,958512
92,468144
92,00132
91,601664
91,805032
93,30992
93,458752
93,093712
92,432424
92,12708
92,613864
92,82804
92,407952
92,35148
93,141632
91,903656
92,583136
92,509312
93,153488
92,713848
