93,52372
93,047232
94,186584
91,916264
93,200216
93,527584
93,99112
92,34312
93,15952
93,676328
93,966536
92,816144
93,910592
93,718512
93,616664
93,771952
93,961464
93,559616
93,020216
94,016952
94,215392
93,673016
93,335616
93,620496
93,352856
93,784776
94,043856
93,527656
93,743264
94,35528
93,231704
93,3844
93,957584
93,882848
93,931472
93,94052
93,686672
94,179168
93,832688
93,957464
94,728328
94,09856
94,093144
94,15768
93,99396
93,520616
94,336728
94,135496
94,12656
93,785096
93,971352
91,958496
94,34008
93,981952
94,23152
93,926936
93,941576
94,015688
93,67716
93,346368
93,534368
93,999672
93,089512
94,13956
93,848304
94,316608
93,982624
93,86812
86,124272
94,064928
93,940416
93,885936
93,682256
93,956376
93,8926
94,195424
94,0112
93,105432
94,232728
93,946656
94,33812
93,964712
93,99052
94,02096
94,033936
93,905128
93,795976
93,968224
93,973056
94,320672
93,78548
92,750192
93,72196
94,066816
93,868696
94,032632
93,910136
94,513608
93,245392
94,203392
94,099896
94,151568
93,88392
92,203264
94,034344
93,932712
93,966976
94,01224
94,177384
94,082736
94,071408
94,192272
93,899712
93,965016
94,24028
93,619568
94,06484
94,19464
94,01212
94,005688
93,410264
94,131144
93,997632
94,17352
94,196304
94,013624
93,744128
94,30156
94,129576
93,912232
94,10864
93,50432
93,880408
94,05616
93,95064
93,882488
93,490184
93,501208
93,521472
92,123712
94,240744
93,951392
94,092136
93,450584
93,9868
93,873456
94,182768
93,159328
93,924448
93,659648
93,89272
93,73412
93,968832
93,92616
92,734248
94,343368
93,92896
93,420536
94,04748
93,918936
93,6218
92,855848
93,413152
92,187752
92,248728
93,717432
93,63032
92,297296
93,604976
93,681248
93,579024
93,279016
91,720392
93,952552
93,966704
94,06012
93,890928
93,804344
94,075456
93,908816
94,334456
93,923648
93,884144
94,293264
93,849864
93,870936
94,1834
93,624288
93,96304
93,748608
93,952616
94,067696
93,951696
93,646432
94,132848
93,916208
94,320352
93,280888
93,74516
94,283872
94,384216
93,759424
94,183288
94,2552
94,56156
94,193216
93,754864
94,026304
94,054576
94,381416
93,264216
93,877296
93,62252
94,121768
94,128704
94,161832
94,014968
94,272104
93,866304
93,836432
94,140752
94,270776
93,428776
94,234272
93,034632
94,184944
94,173608
94,214824
94,016296
94,028512
93,582632
94,106824
94,160264
94,095512
92,379616
93,703352
94,070976
94,155992
93,89708
94,16196
94,03324
93,584584
92,774808
93,857984
94,024312
93,696248
94,04116
94,119688
93,41624
93,861032
93,981616
93,598912
94,215392
93,328184
93,819888
93,946856
94,006776
93,338704
94,183544
93,98796
94,047448
94,3164
93,866024
94,084168
94,085616
94,377664
94,077168
93,956864
94,16756
94,196744
94,119032
94,053552
93,91192
93,878048
93,950176
94,360888
94,009912
93,720232
93,673208
93,913728
93,829696
94,127584
94,23664
93,875872
94,056664
94,192056
94,080112
94,372312
93,797488
94,114016
94,028488
94,086176
93,543488
94,179464
93,703296
93,340992
93,899872
93,758328
94,099752
94,040584
93,7826
93,953248
94,126712
92,974832
93,81788
94,12364
93,921
94,107888
94,0228
94,144136
94,046704
93,710568
93,923896
92,40928
94,196104
93,880936
92,788
92,892248
93,903888
93,828416
94,274792
94,058872
93,677384
94,072144
94,23816
93,75236
93,902168
93,916448
94,254664
93,802528
93,980176
93,89028
91,317592
94,03144
94,015136
93,98928
92,78116
93,77592
93,889424
93,879664
93,94984
94,058504
93,806208
93,8516
93,920264
94,036712
93,796568
93,859448
93,53004
51,487832
93,913672
92,408304
94,076024
93,756056
93,995832
94,13332
93,6368
93,462664
93,89028
92,861368
94,030336
94,082104
93,39124
93,936824
94,228464
94,08768
94,021272
93,751056
93,995992
92,344536
93,824792
91,467424
92,827792
93,659136
93,933152
93,685016
93,887832
92,11944
93,518352
93,76512
93,951744
91,855712
93,8498
93,689416
93,745648
94,018784
93,75612
93,180128
94,03404
93,968544
93,993776
94,153096
94,01872
94,008896
93,291768
93,90004
93,875208
93,956
93,969248
94,12536
93,948992
94,116448
94,15568
93,768
94,001528
93,688328
94,096616
93,908736
94,064648
94,056432
94,027208
93,990384
93,957992
93,693688
93,278656
94,119448
93,954712
93,925824
93,083456
92,905776
91,376624
93,75592
94,09656
93,90372
93,823584
94,024832
93,766752
94,008656
94,102392
94,014784
93,854984
94,074064
94,039224
93,98636
93,707024
94,401256
93,975824
92,795544
93,964312
94,00228
93,97216
92,862792
93,930528
93,92984
94,172904
93,816096
92,551712
93,933776
