90,71068
91,7058
90,280872
91,667488
91,209256
91,808344
92,373216
91,53696
90,081944
90,74876
92,457272
93,078168
93,196928
92,456224
93,240264
91,546576
92,841512
93,351432
91,258608
92,715152
92,4928
92,512304
92,280232
92,999208
91,681384
92,7938
93,1086
92,589288
92,907768
92,589216
93,155432
92,760048
92,897992
93,517488
93,055344
92,589152
92,686384
92,545104
92,890488
93,223272
92,061096
91,889224
92,748752
92,624816
92,925136
92,651216
92,519864
92,415584
92,653072
93,50092
92,588432
90,58912
92,905392
92,18108
93,30044
92,677864
92,67832
93,010464
93,326976
92,877512
91,760256
92,63024
90,726304
93,064968
93,424536
92,415888
91,895528
92,384256
92,466536
93,586904
93,591272
93,583256
93,667936
93,681952
93,482456
93,603664
93,604632
93,686824
93,152496
93,659816
93,771784
93,701808
93,715216
93,457584
93,396176
93,544912
93,471584
93,477704
93,286312
93,655496
93,579624
93,089912
93,412392
93,345384
93,691064
93,767744
93,729672
93,68324
93,297112
93,751248
93,519608
93,37208
93,42364
92,578312
93,462168
92,558
93,30848
93,648624
93,638904
92,709608
93,52444
93,691568
93,621912
93,333248
93,736184
93,534688
93,620856
93,696672
93,706024
93,663784
92,680992
93,657968
93,724416
93,703
91,56508
91,647896
92,730248
92,259112
92,9966
92,671664
92,837112
92,37008
92,380968
92,667032
93,1038
91,80872
91,45532
92,811256
91,11932
91,724112
93,176512
92,101464
93,05864
92,916848
92,958424
93,089664
92,764016
93,066544
93,236728
92,992808
92,300272
92,296512
92,063728
92,594456
92,429888
93,159736
92,962608
92,7262
92,621336
92,37752
92,920064
92,02744
91,573232
91,964408
90,546592
69,276928
92,141576
92,17652
92,62616
92,316032
88,413016
91,2522
93,064336
92,856776
93,188944
92,234912
93,22652
92,85992
92,759584
92,930264
92,95232
93,201496
93,001592
92,483944
92,240136
92,901464
93,26284
93,519072
92,92444
93,154744
92,754968
92,929152
91,99812
92,73104
92,72996
92,216
93,190624
93,15476
92,997072
92,710096
92,642624
93,13512
92,83624
93,13948
93,36716
93,663664
93,560688
93,38284
93,87864
93,501168
92,880776
93,50096
93,419176
93,6452
93,201744
92,732104
93,451352
93,401384
93,384456
92,410752
92,866856
93,580072
93,673856
93,264168
93,618136
93,347664
93,574864
93,407096
93,642064
93,431064
93,40692
93,463792
93,548352
93,358288
92,765288
93,231696
93,467112
93,61984
93,5182
93,363752
93,70692
93,184968
91,398168
92,674296
93,582096
93,204576
92,977072
93,217416
66,83148
91,639432
92,99844
93,413856
93,419488
93,492008
92,867056
93,643568
93,557928
93,395608
93,685312
93,591952
93,421528
93,643584
93,582304
93,678464
93,65072
93,686272
93,712256
93,44272
93,140312
92,971904
93,734944
93,34112
93,428824
93,580232
93,299368
93,570568
92,721112
93,574184
93,619968
93,594048
93,443816
93,602032
93,454368
93,555808
93,373024
93,039832
93,625656
93,553208
93,5728
92,438832
92,274552
93,4324
93,250904
93,370072
93,46984
91,202304
93,0042
93,196184
93,287544
93,153408
93,026392
93,070384
92,30656
92,891144
92,274488
92,680144
92,70744
91,948248
86,763032
92,119248
92,740112
92,35924
93,172208
92,57888
93,118464
93,17648
92,455816
92,6836
93,466504
92,88376
92,35968
93,220136
93,064888
93,032448
92,656712
92,845056
92,6802
92,72936
91,673568
92,534248
93,09816
93,008296
91,749104
92,897384
93,072736
93,323816
92,753808
92,276536
92,325896
91,861768
93,12768
93,10764
93,088448
92,929872
92,9836
92,903
93,278096
93,005272
92,569552
93,33396
92,837688
90,652616
93,325848
92,784464
93,149688
92,905296
91,928392
92,29072
92,48916
91,868528
92,262344
93,067288
92,604984
93,04376
93,070224
90,951464
92,80076
91,229592
88,335128
89,160184
91,304776
89,751304
89,751728
91,216128
91,720192
91,659144
92,842464
91,74176
90,47972
91,986992
58,452344
52,900864
70,741672
63,598056
86,030744
89,017432
87,787496
90,889448
93,541304
93,012832
93,346504
93,16912
93,004632
93,311368
92,121016
92,1696
92,771632
93,294744
92,908664
93,20376
93,034808
93,208888
92,893528
93,207016
93,375096
92,280128
93,251536
92,579432
93,350816
93,238176
93,498512
93,227136
93,398616
93,423064
93,262448
90,679464
93,414936
92,972752
92,472296
91,871152
89,480216
93,020352
93,12696
93,431064
93,55128
93,146416
93,419216
93,468896
93,16172
88,888152
92,771632
84,301648
92,688744
93,174416
92,98344
91,05976
90,952848
90,464608
92,9648
93,016176
92,88084
92,90068
92,80008
92,282496
92,415048
91,03412
92,948408
93,208456
