Timestamp (ISO 8601)	Download (Mbps)	Upload (Mbps)	Jitter (ms)	Packet Loss (%)	Delay (ms)	Timestamp (Unix time)	Dia da Semana (1-7)	Hora do Dia (24h)
2023-02-04 11:37:16	93.017	93.175	0.92100	0.00000	16.027	1675510636	6	11
2023-02-04 11:54:56	93.507	93.404	0.40300	0.00000	16.128	1675511696	6	11
2023-02-04 12:12:33	93.099	93.356	0.71900	0.00000	18.157	1675512753	6	12
2023-02-04 12:30:25	93.416	85.500	0.25800	0.00000	16.132	1675513825	6	12
2023-02-04 12:48:05	93.171	93.387	0.48100	0.00000	16.634	1675514885	6	12
2023-02-04 13:05:49	93.228	90.366	0.74800	0.00000	16.349	1675515949	6	13
2023-02-04 13:23:37	93.196	93.396	0.50900	0.00000	15.749	1675517017	6	13
2023-02-04 13:41:16	88.054	92.994	1.37300	0.00000	16.712	1675518076	6	13
2023-02-04 13:58:57	89.760	93.158	0.20200	0.00000	15.964	1675519137	6	13
2023-02-04 14:16:37	93.389	93.370	0.24700	0.00000	16.079	1675520197	6	14
2023-02-04 14:34:17	93.461	93.011	0.35800	0.00000	16.391	1675521257	6	14
2023-02-04 14:52:02	93.318	93.153	0.63600	0.00000	16.264	1675522322	6	14
2023-02-04 15:09:41	93.301	92.955	1.19300	0.00000	15.861	1675523381	6	15
2023-02-04 15:27:36	93.364	7.218	0.45700	5.07246	16.059	1675524456	6	15
2023-02-04 15:45:16	91.576	88.722	0.37800	0.00000	16.418	1675525516	6	15
2023-02-04 16:01:58	93.667	92.244	1.05300	16.86747	15.998	1675526518	6	16
2023-02-04 16:19:48	93.298	93.164	0.43600	0.00000	16.210	1675527588	6	16
2023-02-04 16:37:27	93.227	93.359	1.01900	0.00000	15.770	1675528647	6	16
2023-02-04 16:55:07	93.155	93.339	0.75400	0.00000	16.116	1675529707	6	16
2023-02-04 17:12:48	93.529	93.199	0.80800	0.00000	16.288	1675530768	6	17
2023-02-04 17:30:38	93.168	93.171	0.31200	0.00000	16.332	1675531838	6	17
2023-02-04 17:48:28	93.256	74.813	0.48600	0.00000	16.057	1675532908	6	17
2023-02-04 18:06:10	93.611	93.180	1.65400	0.00000	18.127	1675533970	6	18
2023-02-04 18:24:35	93.397	93.089	0.73900	0.00000	16.194	1675535075	6	18
2023-02-04 18:42:36	93.344	93.130	0.36800	0.00000	16.381	1675536156	6	18
2023-02-04 19:00:17	93.134	92.479	0.39100	0.00000	16.795	1675537217	6	19
2023-02-04 19:18:01	93.438	93.318	1.23600	0.00000	15.409	1675538281	6	19
2023-02-04 19:35:40	93.311	92.538	1.20400	0.00000	15.606	1675539340	6	19
2023-02-04 19:53:35	93.519	90.734	0.56000	0.00000	16.541	1675540415	6	19
2023-02-04 20:11:19	93.481	92.606	0.41800	0.00000	16.025	1675541479	6	20
2023-02-04 20:29:13	93.409	91.079	0.54500	0.00000	17.516	1675542553	6	20
2023-02-04 20:46:52	93.465	91.199	0.31600	0.00000	16.443	1675543612	6	20
2023-02-04 21:04:43	93.759	91.856	0.31100	0.68966	16.359	1675544683	6	21
2023-02-04 21:22:23	93.087	93.436	1.76100	0.00000	17.607	1675545743	6	21
2023-02-04 21:40:02	93.504	91.728	0.69100	0.00000	16.659	1675546802	6	21
2023-02-04 21:57:59	93.149	68.220	0.41100	2.05479	17.837	1675547879	6	21
2023-02-04 22:15:43	93.262	73.794	1.29900	0.72464	16.168	1675548943	6	22
2023-02-04 22:33:35	92.862	93.383	0.47500	0.00000	16.661	1675550015	6	22
2023-02-04 22:51:22	93.403	82.597	0.20200	0.00000	15.952	1675551082	6	22
2023-02-04 23:09:10	93.442	93.142	0.68400	0.00000	15.993	1675552150	6	23
2023-02-04 23:26:48	93.378	92.649	0.30800	0.00000	16.273	1675553208	6	23
2023-02-04 23:44:35	93.211	93.410	0.26400	0.00000	16.299	1675554275	6	23
2023-02-05 00:02:22	93.373	86.666	1.27300	0.00000	15.392	1675555342	7	0
2023-02-05 00:20:03	93.448	93.381	0.22400	0.00000	15.974	1675556403	7	0
2023-02-05 00:37:50	93.459	93.206	0.83100	0.00000	18.601	1675557470	7	0
2023-02-05 00:55:37	92.979	92.677	1.05000	0.00000	15.818	1675558537	7	0
2023-02-05 01:13:16	93.388	92.459	0.26300	0.00000	16.343	1675559596	7	1
2023-02-05 01:30:55	93.760	93.402	0.34400	0.00000	16.318	1675560655	7	1
2023-02-05 01:48:34	92.038	93.340	0.33100	0.00000	16.192	1675561714	7	1
2023-02-05 02:06:15	93.561	93.085	0.09800	0.00000	15.987	1675562775	7	2
2023-02-05 02:23:55	93.023	93.136	0.78000	0.00000	15.808	1675563835	7	2
2023-02-05 02:41:37	93.213	93.404	0.31500	0.00000	16.401	1675564897	7	2
2023-02-05 02:59:19	93.120	93.427	0.29300	0.00000	16.268	1675565959	7	2
2023-02-05 03:17:00	93.529	93.185	0.22100	0.00000	15.922	1675567020	7	3
2023-02-05 03:34:43	92.978	83.447	0.85300	0.00000	16.333	1675568083	7	3
2023-02-05 03:52:21	93.358	93.031	1.16100	0.00000	16.268	1675569141	7	3
2023-02-05 04:10:06	93.016	93.404	0.24800	0.00000	16.065	1675570206	7	4
2023-02-05 04:27:48	93.402	93.417	1.20200	0.00000	15.132	1675571268	7	4
2023-02-05 04:45:33	93.643	93.302	0.55900	0.00000	15.124	1675572333	7	4
2023-02-05 05:03:12	93.202	93.380	3.36200	0.00000	16.428	1675573392	7	5
2023-02-05 05:21:00	92.323	92.659	0.50500	0.00000	15.333	1675574460	7	5
2023-02-05 05:38:38	93.339	93.026	1.00200	0.00000	15.286	1675575518	7	5
2023-02-05 05:56:25	93.032	92.984	1.58400	0.00000	15.271	1675576585	7	5
2023-02-05 06:14:11	93.401	93.213	1.11400	0.00000	15.955	1675577651	7	6
2023-02-05 06:31:57	93.241	92.902	0.58800	0.00000	16.319	1675578717	7	6
2023-02-05 06:49:46	93.442	93.313	0.63000	0.00000	16.039	1675579786	7	6
2023-02-05 07:07:25	93.203	93.342	0.80300	0.00000	16.287	1675580845	7	7
2023-02-05 07:25:09	93.436	93.341	0.59200	0.00000	16.108	1675581909	7	7
2023-02-05 07:42:49	92.873	93.223	0.51900	0.00000	16.452	1675582969	7	7
2023-02-05 08:00:30	93.669	93.197	1.13900	0.00000	16.329	1675584030	7	8
2023-02-05 08:18:12	93.480	93.375	0.25300	0.00000	16.060	1675585092	7	8
2023-02-05 08:35:52	93.563	92.919	0.63200	0.00000	15.068	1675586152	7	8
2023-02-05 08:53:32	93.787	93.398	0.39500	0.00000	16.546	1675587212	7	8
2023-02-05 09:11:14	93.218	93.386	0.84100	0.00000	16.007	1675588274	7	9
2023-02-05 09:28:54	93.367	93.400	6.81700	0.00000	17.014	1675589334	7	9
2023-02-05 09:46:35	93.526	93.345	0.21200	0.00000	16.007	1675590395	7	9
2023-02-05 10:04:16	93.062	93.774	0.70400	0.00000	16.497	1675591456	7	10
2023-02-05 10:21:53	93.136	93.290	0.37000	0.00000	16.367	1675592513	7	10
2023-02-05 10:39:41	93.397	93.323	0.53800	0.00000	16.636	1675593581	7	10
2023-02-05 10:57:25	93.811	92.477	0.43600	0.00000	16.070	1675594645	7	10
2023-02-05 11:15:05	93.597	92.861	1.47600	0.00000	15.380	1675595705	7	11
2023-02-05 11:32:54	93.606	93.398	0.24000	0.00000	16.143	1675596774	7	11
2023-02-05 11:50:40	93.187	93.358	0.62200	0.00000	16.402	1675597840	7	11
2023-02-05 12:08:28	93.813	93.427	0.25500	0.00000	16.339	1675598908	7	12
2023-02-05 12:26:06	93.474	93.224	1.58100	0.00000	15.941	1675599966	7	12
2023-02-05 12:43:50	88.676	92.893	1.37500	0.00000	15.594	1675601030	7	12
2023-02-05 13:01:31	88.319	92.626	1.24800	0.00000	16.067	1675602091	7	13
2023-02-05 13:19:12	87.637	93.331	0.39900	0.00000	16.379	1675603152	7	13
2023-02-05 13:36:50	89.021	92.927	0.17300	0.00000	16.009	1675604210	7	13
2023-02-05 13:54:33	88.960	92.810	0.16800	0.00000	18.006	1675605273	7	13
2023-02-05 14:12:22	86.982	93.025	0.19600	0.00000	15.975	1675606342	7	14
2023-02-05 14:30:07	90.516	93.051	0.41700	0.00000	15.937	1675607407	7	14
2023-02-05 14:47:53	93.344	92.765	0.16700	0.00000	16.000	1675608473	7	14
2023-02-05 15:05:44	93.295	93.210	0.26700	0.00000	16.944	1675609544	7	15
2023-02-05 15:23:40	93.270	73.936	0.59400	0.00000	16.942	1675610620	7	15
2023-02-05 15:41:36	92.559	92.537	0.64200	0.00000	16.320	1675611696	7	15
2023-02-05 15:59:17	93.604	92.691	0.13200	0.00000	16.916	1675612757	7	15
2023-02-05 16:16:58	93.475	93.305	0.89000	0.00000	18.168	1675613818	7	16
2023-02-05 16:34:37	90.682	92.756	0.23600	0.00000	16.978	1675614877	7	16
2023-02-05 16:52:17	92.653	92.693	0.38100	0.00000	16.882	1675615937	7	16
2023-02-05 17:09:56	93.040	92.299	0.23200	0.00000	16.017	1675616996	7	17
2023-02-05 17:27:43	93.649	93.392	0.46100	0.00000	16.857	1675618063	7	17
2023-02-05 17:45:32	93.342	93.272	0.36000	0.00000	16.059	1675619132	7	17
2023-02-05 18:03:24	93.117	91.880	0.49600	0.00000	16.370	1675620204	7	18
2023-02-05 18:21:06	93.537	93.380	0.32900	0.00000	16.325	1675621266	7	18
2023-02-05 18:38:57	93.257	68.316	1.36600	0.00000	17.009	1675622337	7	18
2023-02-05 18:56:36	93.019	92.069	1.07400	0.00000	16.640	1675623396	7	18
2023-02-05 19:14:18	93.363	93.114	0.19700	0.00000	16.958	1675624458	7	19
2023-02-05 19:31:59	93.598	93.393	0.53200	0.00000	16.636	1675625519	7	19
2023-02-05 19:49:39	93.645	93.372	0.27100	0.00000	16.925	1675626579	7	19
2023-02-05 20:07:41	93.744	93.422	0.22400	0.00000	16.997	1675627661	7	20
2023-02-05 20:25:22	93.581	58.299	0.87500	1.38889	16.605	1675628722	7	20
2023-02-05 20:44:00	91.673	70.573	0.57700	0.00000	17.566	1675629840	7	20
2023-02-05 21:01:42	93.487	93.383	0.38900	0.00000	16.802	1675630902	7	21
2023-02-05 21:19:32	93.436	93.197	0.33600	0.00000	16.924	1675631972	7	21
2023-02-05 21:37:23	93.598	93.423	0.25500	0.00000	16.342	1675633043	7	21
2023-02-05 21:55:09	93.454	93.422	0.48500	0.00000	16.892	1675634109	7	21
2023-02-05 22:12:49	93.650	93.174	0.28000	0.00000	16.825	1675635169	7	22
2023-02-05 22:30:30	93.622	93.245	0.90200	0.00000	16.493	1675636230	7	22
2023-02-05 22:48:11	93.578	93.426	0.78700	0.00000	16.173	1675637291	7	22
2023-02-05 23:05:52	93.648	93.264	0.74500	0.00000	18.180	1675638352	7	23
2023-02-05 23:23:47	93.721	93.372	0.42400	0.00000	16.397	1675639427	7	23
2023-02-05 23:41:27	93.634	93.324	0.34000	0.00000	16.342	1675640487	7	23
2023-02-05 23:59:12	93.612	93.331	0.97600	0.00000	15.895	1675641552	7	23
2023-02-06 00:16:57	93.661	93.411	0.22200	0.00000	16.360	1675642617	1	0
2023-02-06 00:34:39	93.571	93.403	0.40400	0.00000	15.923	1675643679	1	0
2023-02-06 00:52:20	93.584	93.291	0.10500	0.00000	14.990	1675644740	1	0
2023-02-06 01:10:04	93.628	93.296	0.73400	0.00000	15.324	1675645804	1	1
2023-02-06 01:27:49	93.539	93.421	0.68400	0.00000	15.323	1675646869	1	1
2023-02-06 01:45:34	93.218	93.333	1.22300	0.49505	15.974	1675647934	1	1
2023-02-06 02:03:23	93.503	81.685	0.45900	0.00000	16.707	1675649003	1	2
2023-02-06 02:21:13	93.481	78.310	0.72800	0.00000	16.041	1675650073	1	2
2023-02-06 02:38:58	93.838	93.448	0.84600	0.00000	15.971	1675651138	1	2
2023-02-06 02:56:38	93.481	93.370	0.17900	0.00000	16.542	1675652198	1	2
2023-02-06 03:14:18	93.689	93.301	1.57500	0.00000	18.400	1675653258	1	3
2023-02-06 03:31:57	93.504	93.336	0.32600	0.00000	16.653	1675654317	1	3
2023-02-06 03:49:49	93.499	93.405	1.15900	0.00000	16.007	1675655389	1	3
2023-02-06 04:07:30	93.511	93.438	110.51500	0.00000	15.112	1675656450	1	4
2023-02-06 04:25:16	93.662	93.356	0.99000	0.00000	15.187	1675657516	1	4
2023-02-06 04:42:53	93.563	93.339	1.11100	0.00000	15.333	1675658573	1	4
2023-02-06 05:00:36	93.529	91.145	0.45300	0.00000	16.603	1675659636	1	5
2023-02-06 05:18:23	93.568	93.433	0.24700	0.00000	15.924	1675660703	1	5
2023-02-06 05:36:05	93.548	93.419	0.55000	0.00000	16.085	1675661765	1	5
2023-02-06 05:53:48	93.764	93.333	0.24900	0.00000	15.003	1675662828	1	5
2023-02-06 06:11:29	93.752	93.351	0.30700	0.00000	16.090	1675663889	1	6
2023-02-06 06:29:18	93.435	93.397	0.50500	0.00000	15.025	1675664958	1	6
2023-02-06 06:47:00	93.654	57.712	0.29100	0.00000	16.211	1675666020	1	6
2023-02-06 07:04:44	93.599	93.487	0.51700	0.00000	16.629	1675667084	1	7
2023-02-06 07:22:23	93.566	93.404	1.16000	0.00000	14.974	1675668143	1	7
2023-02-06 07:40:04	93.493	93.253	1.22700	0.00000	15.851	1675669204	1	7
2023-02-06 07:57:48	93.686	93.313	0.64400	0.00000	16.229	1675670268	1	7
2023-02-06 08:15:26	93.392	93.325	0.12200	0.00000	15.994	1675671326	1	8
2023-02-06 08:33:08	93.503	93.360	0.73600	0.00000	16.180	1675672388	1	8
2023-02-06 08:50:52	93.680	93.264	0.11400	0.00000	15.918	1675673452	1	8
2023-02-06 09:08:31	93.652	93.328	1.78800	0.00000	15.217	1675674511	1	9
2023-02-06 09:26:12	93.600	90.391	2.36300	0.00000	18.449	1675675572	1	9
2023-02-06 09:43:51	93.388	93.285	1.08100	0.00000	16.554	1675676631	1	9
2023-02-06 10:01:35	93.316	92.429	0.09100	0.00000	14.280	1675677695	1	10
2023-02-06 10:19:20	91.217	93.072	1.64000	0.00000	16.212	1675678760	1	10
2023-02-06 10:37:05	93.017	92.378	0.94000	0.00000	14.874	1675679825	1	10
2023-02-06 10:54:49	93.502	93.401	0.79400	0.00000	16.859	1675680889	1	10
2023-02-06 11:12:33	91.902	93.412	0.41100	0.00000	16.214	1675681953	1	11
2023-02-06 11:30:11	93.591	93.320	0.27300	0.00000	16.038	1675683011	1	11
2023-02-06 11:48:04	90.902	92.951	1.11500	0.00000	16.594	1675684084	1	11
2023-02-06 12:05:43	93.124	93.133	0.61500	0.00000	15.993	1675685143	1	12
2023-02-06 12:23:24	93.524	93.351	1.22200	0.00000	16.066	1675686204	1	12
2023-02-06 12:41:04	93.757	93.427	0.85800	0.00000	16.231	1675687264	1	12
2023-02-06 12:58:56	93.581	93.385	0.65000	0.00000	16.516	1675688336	1	12
2023-02-06 13:16:36	93.630	93.392	0.32500	0.00000	16.992	1675689396	1	13
2023-02-06 13:34:21	93.651	93.173	0.83100	0.69930	16.160	1675690461	1	13
2023-02-06 13:52:01	93.588	93.286	0.26800	0.00000	16.019	1675691521	1	13
2023-02-06 14:09:50	93.591	93.114	0.97800	0.00000	16.446	1675692590	1	14
2023-02-06 14:27:33	93.314	93.117	0.29700	0.00000	16.021	1675693653	1	14
2023-02-06 14:45:13	93.582	93.167	0.38500	0.00000	16.288	1675694713	1	14
2023-02-06 15:02:55	89.158	92.488	1.51000	0.00000	15.034	1675695775	1	15
2023-02-06 15:20:40	92.637	93.040	1.09000	0.00000	15.189	1675696840	1	15
2023-02-06 15:38:18	92.771	93.096	1.26100	0.00000	15.981	1675697898	1	15
2023-02-06 15:56:02	92.869	93.012	1.22500	0.00000	16.680	1675698962	1	15
2023-02-06 16:13:48	91.973	92.145	0.98700	0.00000	14.326	1675700028	1	16
2023-02-06 16:31:36	92.113	93.315	0.33100	0.00000	16.689	1675701096	1	16
2023-02-06 16:49:25	93.587	93.349	0.46700	0.00000	16.284	1675702165	1	16
2023-02-06 17:07:08	93.689	93.285	0.40400	0.00000	16.660	1675703228	1	17
2023-02-06 17:26:32	92.172	93.329	0.54300	0.00000	16.344	1675704392	1	17
2023-02-06 17:44:11	93.515	93.409	0.33400	0.00000	16.099	1675705451	1	17
2023-02-06 18:01:53	93.536	93.378	1.54900	0.00000	15.664	1675706513	1	18
2023-02-06 18:19:33	93.699	93.370	0.51300	0.00000	16.530	1675707573	1	18
2023-02-06 18:37:20	93.771	93.418	0.53400	0.00000	16.226	1675708640	1	18
2023-02-06 18:55:00	93.566	93.355	1.53800	0.00000	16.626	1675709700	1	18
2023-02-06 19:12:16	93.529	23.235	0.43500	3.62319	13.858	1675710736	1	19
2023-02-06 19:29:10	90.155	12.186	0.06300	12.50000	13.895	1675711750	1	19
2023-02-06 19:49:59	93.605	93.046	1.21900	0.78740	12.568	1675712999	1	19
2023-02-06 20:07:49	93.811	92.732	56.26200	9.21053	18.031	1675714069	1	20
2023-02-06 20:25:30	93.626	93.194	0.16200	0.00000	3.466	1675715130	1	20
2023-02-06 20:43:11	93.493	93.396	0.30600	0.00000	3.611	1675716191	1	20
2023-02-06 21:01:02	93.536	93.295	0.12300	0.00000	3.498	1675717262	1	21
2023-02-06 21:19:01	93.572	93.269	0.39900	0.00000	3.490	1675718341	1	21
2023-02-06 21:37:28	93.477	93.401	0.45400	0.00000	3.563	1675719448	1	21
2023-02-06 21:55:08	93.432	93.367	0.24200	0.00000	3.306	1675720508	1	21
2023-02-07 01:19:36	93.792	93.405	0.56000	0.00000	3.190	1675732776	2	1
2023-02-07 01:37:21	93.244	93.421	0.27700	0.00000	3.307	1675733841	2	1
2023-02-07 01:55:06	93.538	93.119	0.09400	0.00000	3.254	1675734906	2	1
2023-02-07 02:12:51	93.748	93.490	0.20200	0.00000	3.314	1675735971	2	2
2023-02-07 02:30:32	93.749	93.400	0.08400	0.00000	3.305	1675737032	2	2
2023-02-07 02:48:11	93.582	93.393	0.16300	0.00000	3.298	1675738091	2	2
2023-02-07 03:05:55	93.595	93.351	0.18300	0.00000	3.328	1675739155	2	3
2023-02-07 03:23:36	93.374	93.355	0.84300	0.00000	3.361	1675740216	2	3
2023-02-07 03:41:15	93.578	93.346	0.21800	0.00000	3.198	1675741275	2	3
2023-02-07 03:58:55	93.547	93.422	0.17700	0.00000	3.210	1675742335	2	3
2023-02-07 04:16:37	93.388	93.412	0.12700	0.00000	3.181	1675743397	2	4
2023-02-07 04:34:19	93.958	93.344	0.14100	0.00000	3.285	1675744459	2	4
2023-02-07 04:52:06	92.946	93.467	0.18700	0.00000	3.283	1675745526	2	4
2023-02-07 05:09:50	93.722	93.418	0.16100	0.00000	3.138	1675746590	2	5
2023-02-07 05:27:30	93.324	93.369	0.22300	0.00000	3.332	1675747650	2	5
2023-02-07 05:45:09	93.717	93.393	0.13000	0.00000	3.224	1675748709	2	5
2023-02-07 06:02:55	93.653	93.369	0.04400	0.00000	3.298	1675749775	2	6
2023-02-07 06:20:34	93.792	93.373	0.18700	0.00000	3.369	1675750834	2	6
2023-02-07 06:38:18	93.749	93.592	0.21700	0.00000	3.393	1675751898	2	6
2023-02-07 06:56:01	90.093	93.302	0.15400	0.00000	3.183	1675752961	2	6
2023-02-07 07:13:41	93.589	93.440	0.08200	0.00000	3.220	1675754021	2	7
2023-02-07 07:31:22	93.666	93.418	0.12900	0.00000	3.250	1675755082	2	7
2023-02-07 07:49:02	93.819	93.367	0.77100	0.00000	3.184	1675756142	2	7
2023-02-07 08:06:41	93.075	93.116	0.10100	0.00000	3.266	1675757201	2	8
2023-02-07 08:24:22	93.764	93.455	0.07800	0.00000	3.325	1675758262	2	8
2023-02-07 08:42:03	93.287	93.376	0.07300	0.00000	3.289	1675759323	2	8
2023-02-07 08:59:46	91.886	93.366	0.10300	0.00000	3.315	1675760386	2	8
2023-02-07 09:17:25	93.343	93.307	0.28000	0.00000	3.338	1675761445	2	9
2023-02-07 09:35:05	93.262	93.450	0.28100	0.00000	3.280	1675762505	2	9
2023-02-07 09:52:49	93.534	93.169	0.21300	0.00000	3.376	1675763569	2	9
2023-02-07 10:10:25	93.287	93.112	0.06000	0.00000	3.342	1675764625	2	10
2023-02-07 10:28:09	93.375	93.174	0.24600	0.00000	3.322	1675765689	2	10
